season,week,game_id,home_team,away_team,point_diff,off_yards_gained_h,off_yards_gained_a,off_pass_yards_h,off_pass_yards_a,off_rush_yards_h,off_rush_yards_a,off_turnovers_h,off_turnovers_a,off_touchdowns_h,off_touchdowns_a,off_epa_per_play_h,off_epa_per_play_a,def_epa_per_play_h,def_epa_per_play_a,off_wpa_h,off_wpa_a,def_wpa_h,def_wpa_a,off_cpoe_h,off_cpoe_a,off_success_rate_h,off_success_rate_a,off_qb_epa_h,off_qb_epa_a,def_sacks_h,def_sacks_a,def_qb_hits_h,def_qb_hits_a,off_red_zone_td_rate_h,off_red_zone_td_rate_a,off_third_down_conv_rate_h,off_third_down_conv_rate_a,off_fourth_down_conv_rate_h,off_fourth_down_conv_rate_a,off_first_downs_h,off_first_downs_a,off_pass_rate_h,off_pass_rate_a,off_shotgun_rate_h,off_shotgun_rate_a,off_no_huddle_rate_h,off_no_huddle_rate_a,timeouts_remaining_h,timeouts_remaining_a,score_differential_pre,total_plays,first_half_plays,second_half_plays,overtime_plays,roof,surface,home_win,away_wins,tie_flag,home_team_wins_10season,away_team_wins_10season,ties_10season,home_win_streak_last_3,home_losing_streak_last_3,home_points_scored_last_3,home_points_allowed_last_3,home_wins_to_date,home_losses_to_date,home_ties_to_date,away_win_streak_last_3,away_losing_streak_last_3,away_points_scored_last_3,away_points_allowed_last_3,away_wins_to_date,away_losses_to_date,away_ties_to_date,same_conference,same_division,special_game,gameday,gametime,spread_line,total_line,outdoor_game
2024,11,2024_11_BAL_PIT,PIT,BAL,2.0,303.0,329.0,184.0,205.0,121.0,125.0,201.0,188.0,0.0,2.0,-0.103,-0.165,-0.165,-0.103,-0.213,-0.555,-0.555,-0.213,1.666,-10.669,0.412,0.418,-9.984,-9.042,2.0,4.0,6.0,7.0,0.0,0.001,0.042,0.051,0.0,0.0,18.0,16.0,0.429,0.494,0.439,0.62,0.214,0.089,1.0,0.0,-0.621,187,97,90,0,outdoors,grass,1,0,0,12,8,0,3.0,0.0,30.333,20.0,7.0,2.0,0.0,2.0,1.0,33.333,24.333,7.0,3.0,0.0,True,True,False,2024-11-17,13:00,-3.0,48.0,True
2024,11,2024_11_CIN_LAC,LAC,CIN,7.0,435.0,452.0,346.0,370.0,89.0,82.0,202.0,186.0,4.0,3.0,0.041,0.009,0.009,0.041,0.307,-0.127,-0.127,0.307,-11.721,-2.486,0.483,0.422,3.606,0.911,3.0,2.0,13.0,5.0,0.0,0.001,0.035,0.05,0.012,0.03,24.0,24.0,0.517,0.573,0.563,0.767,0.023,0.019,0.0,0.0,-0.337,201,87,114,0,dome,matrixturf,1,0,0,3,1,0,3.0,0.0,26.667,11.667,6.0,3.0,0.0,1.0,2.0,30.667,32.0,4.0,6.0,0.0,True,False,False,2024-11-17,20:20,1.0,48.0,False
2024,11,2024_11_CLE_NO,NO,CLE,21.0,473.0,445.0,259.0,387.0,216.0,58.0,202.0,186.0,5.0,2.0,0.216,-0.073,-0.073,0.216,0.413,-0.02,-0.02,0.413,7.353,-0.699,0.521,0.396,21.012,-6.644,3.0,1.0,4.0,2.0,0.001,0.0,0.069,0.033,0.014,0.011,19.0,22.0,0.419,0.582,0.378,0.571,0.054,0.11,2.0,2.0,-1.576,175,93,82,0,dome,sportturf,1,0,0,2,1,0,1.0,2.0,16.667,22.0,3.0,7.0,0.0,1.0,2.0,17.667,24.0,2.0,7.0,0.0,False,False,False,2024-11-17,13:00,-1.0,44.0,False
2024,11,2024_11_GB_CHI,CHI,GB,-1.0,391.0,366.0,261.0,278.0,130.0,89.0,201.0,186.0,2.0,3.0,0.136,0.262,0.262,0.136,-0.029,0.545,0.545,-0.029,6.728,12.591,0.494,0.536,11.534,14.684,1.0,3.0,2.0,6.0,0.0,0.001,0.107,0.018,0.036,0.0,23.0,19.0,0.488,0.393,0.558,0.554,0.209,0.036,0.0,0.0,-0.789,152,76,76,0,outdoors,grass,0,1,0,2,18,0,0.0,3.0,9.0,22.0,4.0,5.0,0.0,2.0,1.0,22.667,24.333,6.0,3.0,0.0,True,True,False,2024-11-17,13:00,-6.0,41.0,True
2024,11,2024_11_HOU_DAL,DAL,HOU,-24.0,388.0,391.0,326.0,276.0,62.0,115.0,202.0,186.0,2.0,3.0,-0.225,0.11,0.11,-0.225,-0.292,0.274,0.274,-0.292,-11.431,-5.342,0.394,0.457,-22.274,8.899,1.0,5.0,1.0,6.0,0.0,0.001,0.051,0.05,0.0,0.012,24.0,20.0,0.67,0.494,0.76,0.383,0.09,0.062,3.0,3.0,-2.724,188,103,85,0,closed,matrixturf,0,1,0,2,1,0,0.0,3.0,17.0,30.333,3.0,6.0,0.0,1.0,2.0,19.667,22.333,6.0,4.0,0.0,False,False,False,2024-11-18,20:15,-7.5,41.5,False
2024,11,2024_11_IND_NYJ,NYJ,IND,-1.0,253.0,332.0,169.0,241.0,84.0,91.0,201.0,187.0,3.0,3.0,-0.008,0.045,0.045,-0.008,-0.331,0.216,0.216,-0.331,3.464,7.281,0.451,0.419,-0.541,3.843,2.0,3.0,5.0,5.0,0.001,0.001,0.057,0.071,0.0,0.012,10.0,18.0,0.458,0.384,0.542,0.698,0.042,0.105,0.0,3.0,-0.652,166,79,87,0,outdoors,fieldturf,0,1,0,2,3,0,1.0,2.0,16.333,23.0,3.0,7.0,0.0,0.0,3.0,17.667,24.667,4.0,6.0,0.0,True,False,False,2024-11-17,13:00,4.0,43.0,True
2024,11,2024_11_JAX_DET,DET,JAX,46.0,645.0,170.0,469.0,134.0,178.0,36.0,201.0,186.0,7.0,0.0,0.444,-0.193,-0.193,0.444,0.377,-0.056,-0.056,0.377,16.598,-3.797,0.67,0.433,40.417,-12.953,1.0,0.0,2.0,2.0,0.001,0.0,0.067,0.03,0.034,0.015,37.0,10.0,0.413,0.478,0.272,0.537,0.13,0.06,3.0,3.0,3.138,165,88,77,0,dome,fieldturf,1,0,0,3,0,0,3.0,0.0,34.0,17.0,8.0,1.0,0.0,0.0,3.0,19.0,23.333,2.0,8.0,0.0,False,False,False,2024-11-17,13:00,14.0,47.5,False
2024,11,2024_11_KC_BUF,BUF,KC,9.0,366.0,259.0,307.0,181.0,61.0,78.0,201.0,186.0,4.0,3.0,0.139,0.042,0.042,0.139,0.362,-0.066,-0.066,0.362,4.213,9.594,0.471,0.536,12.108,2.907,2.0,0.0,7.0,4.0,0.001,0.001,0.105,0.074,0.012,0.0,24.0,19.0,0.534,0.551,0.614,0.609,0.068,0.014,2.0,1.0,-1.338,165,87,78,0,outdoors,a_turf,1,0,0,4,3,0,3.0,0.0,30.333,19.0,8.0,2.0,0.0,3.0,0.0,24.333,19.333,9.0,0.0,0.0,True,False,False,2024-11-17,16:25,2.5,46.5,True
2024,11,2024_11_LA_NE,NE,LA,-6.0,382.0,402.0,284.0,295.0,98.0,110.0,202.0,186.0,2.0,4.0,0.07,0.211,0.211,0.07,-0.178,0.348,0.348,-0.178,8.932,10.004,0.505,0.544,6.605,14.353,0.0,3.0,4.0,5.0,0.001,0.001,0.065,0.029,0.0,0.015,26.0,19.0,0.505,0.406,0.611,0.478,0.095,0.087,0.0,1.0,-1.939,177,94,83,0,outdoors,fieldturf,0,1,0,1,1,0,2.0,1.0,20.333,15.0,3.0,7.0,0.0,2.0,1.0,23.667,21.0,4.0,5.0,0.0,False,False,False,2024-11-17,13:00,-4.0,42.5,True
2024,11,2024_11_LV_MIA,MIA,LV,15.0,353.0,328.0,271.0,275.0,82.0,53.0,201.0,186.0,4.0,2.0,0.315,0.127,0.127,0.315,0.677,0.224,0.224,0.677,10.625,1.974,0.573,0.513,25.805,9.877,3.0,2.0,4.0,2.0,0.001,0.0,0.101,0.103,0.025,0.026,24.0,22.0,0.488,0.633,0.756,0.62,0.061,0.063,3.0,0.0,-2.491,171,79,92,0,outdoors,grass,1,0,0,4,2,0,1.0,2.0,25.667,24.333,3.0,6.0,0.0,0.0,3.0,19.667,29.333,2.0,7.0,0.0,True,False,False,2024-11-17,13:00,8.0,43.5,True
2024,11,2024_11_MIN_TEN,TEN,MIN,-10.0,294.0,318.0,273.0,250.0,21.0,69.0,201.0,187.0,1.0,3.0,-0.146,0.027,0.027,-0.146,-0.188,0.339,0.339,-0.188,-4.83,3.762,0.338,0.448,-10.778,2.363,2.0,5.0,4.0,9.0,0.0,0.001,0.082,0.058,0.0,0.0,11.0,22.0,0.554,0.466,0.649,0.364,0.041,0.08,1.0,2.0,0.593,173,92,81,0,outdoors,grass,0,1,0,1,1,0,1.0,2.0,17.0,32.0,2.0,7.0,0.0,2.0,1.0,17.667,16.667,7.0,2.0,0.0,False,False,False,2024-11-17,13:00,-6.0,40.0,True
2024,11,2024_11_SEA_SF,SF,SEA,-3.0,277.0,289.0,186.0,224.0,91.0,65.0,201.0,186.0,2.0,2.0,-0.005,0.061,0.061,-0.005,-0.01,0.536,0.536,-0.01,1.985,15.981,0.468,0.5,-0.416,4.523,4.0,2.0,6.0,4.0,0.001,0.001,0.092,0.082,0.0,0.014,21.0,19.0,0.487,0.527,0.526,0.568,0.0,0.095,0.0,0.0,-1.559,163,82,81,0,outdoors,grass,0,1,0,7,14,0,2.0,1.0,23.667,24.0,5.0,4.0,0.0,1.0,2.0,21.333,23.667,4.0,5.0,0.0,True,True,False,2024-11-17,16:05,6.0,49.0,True
2024,11,2024_11_WAS_PHI,PHI,WAS,8.0,434.0,266.0,226.0,188.0,209.0,78.0,201.0,186.0,3.0,2.0,0.066,-0.026,-0.026,0.066,0.242,-0.207,-0.207,0.242,2.902,-4.183,0.46,0.5,5.748,-2.048,3.0,2.0,3.0,4.0,0.0,0.001,0.106,0.038,0.0,0.012,23.0,18.0,0.398,0.525,0.67,0.75,0.227,0.6,1.0,2.0,-2.19,178,91,87,0,outdoors,grass,1,0,0,12,8,0,3.0,0.0,33.0,15.333,7.0,2.0,0.0,2.0,1.0,24.0,21.667,7.0,3.0,0.0,True,True,False,2024-11-14,20:15,4.5,49.5,True
2024,12,2024_12_ARI_SEA,SEA,ARI,10.0,285.0,298.0,224.0,255.0,63.0,43.0,201.0,186.0,1.0,1.0,-0.034,-0.165,-0.165,-0.034,0.091,-0.365,-0.365,0.091,8.892,3.205,0.403,0.389,-2.607,-11.862,5.0,5.0,6.0,6.0,0.0,0.0,0.092,0.042,0.0,0.0,17.0,15.0,0.5,0.611,0.641,0.667,0.115,0.125,1.0,1.0,-0.253,160,84,76,0,outdoors,fieldturf,1,0,0,13,6,1,1.0,2.0,16.667,24.667,5.0,5.0,0.0,3.0,0.0,29.333,14.0,6.0,4.0,0.0,True,True,False,2024-11-24,16:25,-1.0,46.5,True
2024,12,2024_12_BAL_LAC,LAC,BAL,-7.0,285.0,389.0,231.0,177.0,54.0,214.0,201.0,186.0,2.0,4.0,0.086,0.232,0.232,0.086,0.193,0.732,0.732,0.193,-7.958,10.642,0.506,0.487,7.52,18.085,1.0,4.0,2.0,7.0,0.001,0.001,0.059,0.104,0.024,0.039,19.0,19.0,0.586,0.329,0.632,0.354,0.034,0.051,0.0,2.0,-1.325,176,84,92,0,dome,matrixturf,0,1,0,1,4,0,3.0,0.0,29.333,18.0,7.0,3.0,0.0,2.0,1.0,30.667,20.667,7.0,4.0,0.0,True,False,False,2024-11-25,20:15,-3.0,51.0,False
2024,12,2024_12_DAL_WAS,WAS,DAL,-8.0,414.0,332.0,292.0,244.0,122.0,88.0,202.0,187.0,3.0,4.0,-0.066,0.029,0.029,-0.066,-0.548,0.019,0.019,-0.548,6.794,3.609,0.433,0.478,-0.997,2.586,1.0,4.0,2.0,8.0,0.001,0.0,0.045,0.023,0.0,0.0,19.0,19.0,0.484,0.422,0.747,0.6,0.516,0.011,0.0,0.0,-1.122,190,84,106,0,outdoors,grass,0,1,0,6,14,0,1.0,2.0,24.0,25.333,7.0,4.0,0.0,0.0,3.0,12.333,31.667,3.0,7.0,0.0,True,True,False,2024-11-24,13:00,10.5,45.0,True
2024,12,2024_12_DEN_LV,LV,DEN,-10.0,369.0,325.0,308.0,267.0,61.0,58.0,202.0,186.0,1.0,2.0,-0.085,0.085,0.085,-0.085,-0.199,0.347,0.347,-0.199,-7.043,-7.332,0.495,0.465,-8.258,7.303,1.0,5.0,2.0,8.0,0.0,0.001,0.042,0.071,0.021,0.0,21.0,19.0,0.643,0.523,0.622,0.558,0.102,0.116,0.0,0.0,-1.647,198,91,107,0,dome,grass,0,1,0,13,8,0,0.0,3.0,21.0,34.0,2.0,8.0,0.0,1.0,2.0,20.667,21.0,6.0,5.0,0.0,True,True,False,2024-11-24,16:05,-6.5,41.5,False
2024,12,2024_12_DET_IND,IND,DET,-18.0,268.0,390.0,177.0,254.0,93.0,137.0,201.0,186.0,0.0,3.0,-0.173,0.113,0.113,-0.173,-0.165,0.382,0.382,-0.165,-14.44,7.087,0.362,0.523,-11.914,9.985,3.0,0.0,9.0,6.0,0.0,0.001,0.043,0.105,0.0,0.0,10.0,26.0,0.507,0.449,0.783,0.416,0.043,0.045,3.0,3.0,0.975,161,80,81,0,closed,fieldturf,0,1,0,1,1,0,1.0,2.0,20.333,26.0,5.0,6.0,0.0,3.0,0.0,34.0,14.333,9.0,1.0,0.0,False,False,False,2024-11-24,13:00,-7.0,50.5,False
2024,12,2024_12_KC_CAR,CAR,KC,-3.0,336.0,391.0,269.0,286.0,67.0,105.0,201.0,186.0,2.0,3.0,0.137,0.244,0.244,0.137,0.488,1.054,1.054,0.488,3.449,7.735,0.512,0.596,11.225,21.758,5.0,2.0,7.0,6.0,0.001,0.001,0.062,0.092,0.025,0.011,21.0,27.0,0.518,0.584,0.518,0.607,0.012,0.011,1.0,0.0,-1.913,183,92,91,0,outdoors,grass,0,1,0,0,2,0,2.0,1.0,19.0,22.333,3.0,7.0,0.0,2.0,1.0,22.333,22.667,9.0,1.0,0.0,False,False,False,2024-11-24,13:00,-11.0,43.0,True
2024,12,2024_12_MIN_CHI,CHI,MIN,-3.0,400.0,452.0,351.0,328.0,49.0,124.0,201.0,188.0,3.0,3.0,0.045,0.141,0.141,0.045,0.406,0.953,0.953,0.406,0.892,7.215,0.484,0.5,4.232,12.405,3.0,3.0,9.0,4.0,0.001,0.001,0.063,0.07,0.021,0.0,20.0,22.0,0.604,0.489,0.615,0.386,0.177,0.057,0.0,2.0,-0.821,197,85,91,21,outdoors,grass,0,1,0,8,12,0,0.0,3.0,10.333,22.667,4.0,6.0,0.0,3.0,0.0,18.667,11.0,8.0,2.0,0.0,True,True,False,2024-11-24,13:00,-3.0,39.5,True
2024,12,2024_12_NE_MIA,MIA,NE,19.0,373.0,271.0,308.0,212.0,67.0,60.0,202.0,187.0,5.0,1.0,0.031,-0.205,-0.205,0.031,0.155,-0.257,-0.257,0.155,3.443,-7.785,0.5,0.409,2.586,-18.008,4.0,2.0,7.0,2.0,0.001,0.0,0.048,0.034,0.0,0.011,23.0,14.0,0.506,0.591,0.659,0.705,0.047,0.159,3.0,1.0,-1.133,182,91,91,0,outdoors,grass,1,0,0,12,9,0,2.0,1.0,28.0,21.333,4.0,6.0,0.0,1.0,2.0,19.333,17.0,3.0,8.0,0.0,True,True,False,2024-11-24,13:00,7.5,46.0,True
2024,12,2024_12_PHI_LA,LA,PHI,-17.0,290.0,481.0,213.0,189.0,77.0,294.0,202.0,186.0,3.0,4.0,-0.015,0.278,0.278,-0.015,-0.134,0.412,0.412,-0.134,-0.648,9.468,0.506,0.523,-1.154,24.47,1.0,5.0,2.0,11.0,0.001,0.001,0.0,0.107,0.038,0.0,23.0,24.0,0.595,0.337,0.43,0.629,0.076,0.146,1.0,2.0,-1.952,178,88,90,0,dome,matrixturf,0,1,0,1,4,0,2.0,1.0,23.0,21.667,5.0,5.0,0.0,3.0,0.0,29.333,15.667,8.0,2.0,0.0,True,False,False,2024-11-24,20:20,-3.0,49.0,False
2024,12,2024_12_PIT_CLE,CLE,PIT,5.0,306.0,368.0,223.0,258.0,83.0,110.0,203.0,187.0,3.0,2.0,-0.047,-0.054,-0.054,-0.047,-0.014,-0.447,-0.447,-0.014,2.491,24.306,0.459,0.405,1.577,-4.515,4.0,1.0,9.0,6.0,0.001,0.0,0.014,0.084,0.055,0.012,17.0,17.0,0.446,0.424,0.486,0.565,0.054,0.071,0.0,0.0,-1.528,170,74,96,0,outdoors,grass,1,0,0,5,14,1,1.0,2.0,17.667,28.667,2.0,8.0,0.0,3.0,0.0,24.0,20.333,8.0,2.0,0.0,True,True,False,2024-11-21,20:15,-3.5,36.5,True
2024,12,2024_12_SF_GB,GB,SF,28.0,325.0,241.0,156.0,203.0,169.0,39.0,201.0,188.0,5.0,1.0,0.146,-0.279,-0.279,0.146,0.266,-0.179,-0.179,0.266,-2.241,-3.875,0.547,0.388,12.578,-13.589,2.0,2.0,3.0,3.0,0.001,0.0,0.071,0.046,0.012,0.0,22.0,11.0,0.314,0.471,0.581,0.5,0.012,0.0,2.0,3.0,-0.292,159,81,78,0,outdoors,grass,1,0,0,4,1,0,2.0,1.0,21.333,23.333,7.0,3.0,0.0,2.0,1.0,23.333,21.333,5.0,5.0,0.0,True,False,False,2024-11-24,16:25,6.5,44.5,True
2024,12,2024_12_TB_NYG,NYG,TB,-23.0,245.0,451.0,200.0,314.0,46.0,137.0,202.0,187.0,1.0,4.0,-0.18,0.211,0.211,-0.18,-0.221,0.273,0.273,-0.221,3.601,12.604,0.431,0.5,-12.955,16.066,0.0,4.0,2.0,9.0,0.0,0.001,0.07,0.08,0.0,0.013,17.0,24.0,0.589,0.461,0.644,0.513,0.137,0.026,0.0,2.0,-3.289,157,78,79,0,outdoors,fieldturf,0,1,0,3,3,0,0.0,3.0,19.0,24.333,2.0,8.0,0.0,0.0,3.0,23.333,28.0,4.0,6.0,0.0,True,False,False,2024-11-24,13:00,-6.5,40.5,True
2024,12,2024_12_TEN_HOU,HOU,TEN,-5.0,260.0,369.0,238.0,246.0,22.0,125.0,202.0,187.0,2.0,4.0,-0.1,-0.006,-0.006,-0.1,-0.51,0.017,0.017,-0.51,-4.694,3.157,0.403,0.461,-7.685,-0.529,8.0,4.0,9.0,6.0,0.001,0.0,0.039,0.045,0.0,0.011,12.0,18.0,0.545,0.4,0.455,0.544,0.078,0.0,0.0,1.0,-0.719,180,89,91,0,closed,astroturf,0,1,0,12,8,0,1.0,2.0,23.333,19.0,7.0,4.0,0.0,1.0,2.0,16.667,22.333,2.0,8.0,0.0,True,True,False,2024-11-24,13:00,8.0,40.5,False
2024,13,2024_13_ARI_MIN,MIN,ARI,1.0,273.0,406.0,228.0,289.0,46.0,117.0,202.0,186.0,2.0,1.0,0.015,0.024,0.024,0.015,0.348,0.014,0.014,0.348,1.861,1.877,0.612,0.505,6.567,2.438,1.0,5.0,3.0,8.0,0.001,0.0,0.015,0.05,0.015,0.0,19.0,25.0,0.603,0.524,0.441,0.592,0.147,0.058,0.0,1.0,-0.889,182,86,96,0,dome,sportturf,1,0,0,3,2,0,3.0,0.0,21.667,15.667,9.0,2.0,0.0,2.0,1.0,22.0,10.333,6.0,5.0,0.0,True,False,False,2024-12-01,13:00,3.5,45.5,False
2024,13,2024_13_CHI_DET,DET,CHI,3.0,405.0,301.0,211.0,262.0,194.0,39.0,202.0,186.0,2.0,3.0,0.058,0.013,0.013,0.058,0.301,-0.153,-0.153,0.301,-2.626,-8.34,0.5,0.438,10.02,1.057,5.0,2.0,9.0,3.0,0.001,0.0,0.06,0.089,0.012,0.0,24.0,17.0,0.429,0.679,0.298,0.617,0.0,0.123,2.0,1.0,-1.533,174,90,84,0,dome,fieldturf,1,0,0,11,9,0,3.0,0.0,34.0,11.667,10.0,1.0,0.0,0.0,3.0,16.333,23.0,4.0,7.0,0.0,True,True,True,2024-11-28,12:30,9.5,47.5,False
2024,13,2024_13_CLE_DEN,DEN,CLE,9.0,400.0,554.0,300.0,483.0,102.0,71.0,201.0,186.0,3.0,6.0,0.089,-0.02,-0.02,0.089,0.374,-0.114,-0.114,0.374,-4.456,-3.324,0.518,0.459,7.594,-2.129,3.0,0.0,10.0,2.0,0.001,0.001,0.071,0.084,0.0,0.019,19.0,28.0,0.465,0.587,0.465,0.569,0.081,0.083,1.0,2.0,-2.0,205,105,100,0,outdoors,grass,1,0,0,3,2,0,2.0,1.0,27.0,13.667,7.0,5.0,0.0,1.0,2.0,16.0,27.0,3.0,8.0,0.0,True,False,False,2024-12-02,20:15,6.5,41.5,True
2024,13,2024_13_HOU_JAX,JAX,HOU,-3.0,375.0,326.0,290.0,227.0,85.0,101.0,201.0,186.0,2.0,2.0,0.007,0.087,0.087,0.007,-0.049,0.508,0.508,-0.049,-5.458,-1.0,0.419,0.456,0.622,6.904,2.0,0.0,3.0,3.0,0.0,0.0,0.059,0.064,0.024,0.013,19.0,20.0,0.547,0.5,0.593,0.462,0.14,0.012,0.0,2.0,-1.952,177,82,95,0,outdoors,grass,0,1,0,4,17,0,0.0,3.0,12.0,30.667,2.0,9.0,0.0,1.0,2.0,28.0,22.667,7.0,5.0,0.0,True,True,False,2024-12-01,13:00,-3.5,44.5,True
2024,13,2024_13_IND_NE,NE,IND,-1.0,424.0,255.0,283.0,120.0,141.0,136.0,201.0,186.0,2.0,3.0,0.089,0.118,0.118,0.089,-0.105,0.453,0.453,-0.105,10.442,-2.827,0.518,0.568,7.535,8.707,0.0,4.0,2.0,3.0,0.001,0.001,0.071,0.068,0.0,0.041,23.0,20.0,0.5,0.378,0.558,0.797,0.035,0.108,0.0,0.0,-1.856,172,87,85,0,outdoors,fieldturf,0,1,0,4,2,0,1.0,2.0,18.667,21.667,3.0,9.0,0.0,1.0,2.0,18.0,27.0,5.0,7.0,0.0,True,False,False,2024-12-01,13:00,-2.5,41.5,True
2024,13,2024_13_LAC_ATL,ATL,LAC,-4.0,350.0,189.0,234.0,133.0,116.0,59.0,201.0,187.0,2.0,0.0,-0.168,-0.144,-0.144,-0.168,-0.762,-0.226,-0.226,-0.762,-5.574,1.722,0.473,0.393,-15.607,-8.763,5.0,1.0,8.0,4.0,0.0,0.0,0.033,0.05,0.022,0.0,24.0,10.0,0.462,0.484,0.677,0.548,0.065,0.0,0.0,2.0,-1.052,162,77,85,0,closed,fieldturf,0,1,0,0,3,0,1.0,2.0,16.667,26.333,6.0,5.0,0.0,2.0,1.0,28.0,24.667,7.0,4.0,0.0,False,False,False,2024-12-01,13:00,-1.0,47.0,False
2024,13,2024_13_LA_NO,NO,LA,-7.0,329.0,322.0,198.0,166.0,131.0,159.0,201.0,186.0,1.0,3.0,-0.026,0.118,0.118,-0.026,0.048,0.58,0.58,0.048,-2.425,-3.901,0.427,0.5,-2.12,8.027,2.0,0.0,6.0,3.0,0.0,0.001,0.062,0.06,0.025,0.015,19.0,22.0,0.512,0.391,0.5,0.217,0.085,0.058,1.0,1.0,-1.139,161,81,80,0,dome,sportturf,0,1,0,3,3,0,2.0,1.0,25.667,18.0,4.0,7.0,0.0,1.0,2.0,21.0,27.333,5.0,6.0,0.0,True,False,False,2024-12-01,16:05,-2.5,48.5,False
2024,13,2024_13_LV_KC,KC,LV,2.0,329.0,434.0,271.0,318.0,59.0,116.0,201.0,187.0,1.0,2.0,-0.034,-0.056,-0.056,-0.034,-0.133,-0.545,-0.545,-0.133,-7.406,-1.611,0.371,0.437,-2.992,-4.885,3.0,5.0,4.0,11.0,0.0,0.0,0.079,0.035,0.0,0.0,18.0,20.0,0.611,0.471,0.644,0.46,0.011,0.057,2.0,0.0,-0.927,187,88,99,0,outdoors,grass,1,0,0,17,4,0,2.0,1.0,22.333,23.667,10.0,1.0,0.0,0.0,3.0,20.667,34.667,2.0,9.0,0.0,True,True,True,2024-11-29,15:00,13.5,42.0,True
2024,13,2024_13_MIA_GB,GB,MIA,13.0,388.0,377.0,274.0,347.0,114.0,30.0,202.0,186.0,3.0,2.0,0.278,0.078,0.078,0.278,0.277,-0.177,-0.177,0.277,7.048,8.363,0.514,0.517,20.038,6.979,5.0,0.0,6.0,3.0,0.001,0.001,0.071,0.046,0.0,0.034,19.0,21.0,0.403,0.622,0.556,0.722,0.014,0.144,2.0,0.0,-3.401,174,92,82,0,outdoors,grass,1,0,0,3,0,0,2.0,1.0,24.0,17.667,8.0,3.0,0.0,3.0,0.0,30.333,16.333,5.0,6.0,0.0,False,False,True,2024-11-28,20:20,3.5,47.5,True
2024,13,2024_13_NYG_DAL,DAL,NYG,7.0,317.0,247.0,199.0,188.0,121.0,59.0,201.0,187.0,2.0,3.0,-0.057,-0.144,-0.144,-0.057,0.004,-0.441,-0.441,0.004,-10.957,-1.04,0.419,0.464,-5.342,-12.056,6.0,0.0,13.0,3.0,0.001,0.001,0.077,0.036,0.0,0.012,21.0,17.0,0.447,0.536,0.511,0.56,0.032,0.06,3.0,1.0,-1.236,186,104,82,0,closed,matrixturf,1,0,0,17,4,0,1.0,2.0,16.667,31.333,4.0,7.0,0.0,0.0,3.0,15.333,25.667,2.0,9.0,0.0,True,True,True,2024-11-28,16:30,4.5,39.0,False
2024,13,2024_13_PHI_BAL,BAL,PHI,-5.0,372.0,252.0,280.0,112.0,92.0,142.0,201.0,186.0,2.0,3.0,-0.05,0.046,0.046,-0.05,-0.432,0.19,0.19,-0.432,2.652,-2.184,0.407,0.507,-4.546,3.446,2.0,3.0,2.0,5.0,0.001,0.001,0.067,0.053,0.011,0.013,23.0,17.0,0.495,0.303,0.593,0.553,0.066,0.263,0.0,1.0,-1.036,177,90,87,0,outdoors,grass,0,1,0,2,0,0,2.0,1.0,27.0,25.0,8.0,4.0,0.0,3.0,0.0,32.333,14.667,9.0,2.0,0.0,False,False,False,2024-12-01,16:25,3.0,50.0,True
2024,13,2024_13_PIT_CIN,CIN,PIT,-6.0,375.0,520.0,291.0,415.0,84.0,107.0,203.0,186.0,5.0,5.0,0.089,0.192,0.192,0.089,0.132,0.666,0.666,0.132,9.535,12.304,0.578,0.611,7.366,17.314,2.0,4.0,9.0,11.0,0.001,0.001,0.049,0.045,0.0,0.0,25.0,27.0,0.59,0.473,0.747,0.505,0.036,0.242,0.0,1.0,-1.741,185,95,90,0,outdoors,fieldturf,0,1,0,5,15,0,1.0,2.0,34.0,31.0,4.0,7.0,0.0,2.0,1.0,21.667,22.333,8.0,3.0,0.0,True,True,False,2024-12-01,13:00,3.0,46.0,True
2024,13,2024_13_SEA_NYJ,NYJ,SEA,-5.0,260.0,259.0,176.0,178.0,85.0,82.0,202.0,188.0,4.0,2.0,-0.134,-0.035,-0.035,-0.134,-0.423,0.078,0.078,-0.423,-10.2,3.144,0.402,0.38,-10.97,-2.736,3.0,2.0,6.0,6.0,0.001,0.001,0.061,0.052,0.012,0.013,16.0,16.0,0.549,0.475,0.622,0.438,0.037,0.088,2.0,2.0,-1.025,167,86,81,0,outdoors,fieldturf,0,1,0,0,3,0,1.0,2.0,18.0,24.0,3.0,8.0,0.0,2.0,1.0,18.667,16.333,6.0,5.0,0.0,False,False,False,2024-12-01,13:00,1.0,41.5,True
2024,13,2024_13_SF_BUF,BUF,SF,25.0,372.0,239.0,160.0,90.0,215.0,149.0,201.0,189.0,5.0,1.0,0.145,-0.255,-0.255,0.145,0.336,-0.118,-0.118,0.336,10.331,-8.12,0.507,0.354,10.299,-16.605,2.0,0.0,1.0,1.0,0.001,0.0,0.085,0.048,0.014,0.016,20.0,15.0,0.278,0.338,0.264,0.477,0.014,0.015,0.0,3.0,0.401,146,77,69,0,outdoors,a_turf,1,0,0,2,0,0,3.0,0.0,30.0,22.667,9.0,2.0,0.0,1.0,2.0,16.667,26.0,5.0,6.0,0.0,False,False,False,2024-12-01,20:20,6.5,45.0,True
